epoch,centers_loss,loss,mask_loss,val_centers_loss,val_loss,val_mask_loss
18,0.0012817756505683064,0.02024240233004093,0.037921253591775894,NA,NA,NA
19,0.0007677128305658698,0.01807057298719883,0.03460570052266121,NA,NA,NA
20,0.0007897609611973166,0.019087638705968857,0.036595750600099564,NA,NA,NA
21,0.00097453169291839,0.017521580681204796,0.03309410437941551,NA,NA,NA
22,0.0007702868897467852,0.01747901178896427,0.03341744467616081,NA,NA,NA
23,0.0006422350415959954,0.016151200979948044,0.031017931178212166,NA,NA,NA
24,0.000689841341227293,0.015442430041730404,0.0295051708817482,NA,NA,NA
0,0.000725452380720526,0.014838449656963348,0.02822599560022354,NA,NA,NA
1,0.0007393262349069118,0.016303960233926773,0.031129274517297745,NA,NA,NA
2,0.0006023854366503656,0.014377761632204056,0.02755076438188553,NA,NA,NA
3,0.0006646545371040702,0.016807613894343376,0.03228592500090599,NA,NA,NA
4,0.0005246016662567854,0.014689762145280838,0.028330326080322266,NA,NA,NA
5,0.0007264087325893342,0.01575443707406521,0.030056057497859,NA,NA,NA
6,0.000544195354450494,0.015707693994045258,0.030326999723911285,NA,NA,NA
7,0.0005057278904132545,0.01609916426241398,0.031186871230602264,NA,NA,NA
8,0.0005498349200934172,0.0143716000020504,0.027643537148833275,NA,NA,NA
9,0.0005186006310395896,0.012885024771094322,0.02473285049200058,NA,NA,NA
10,0.00042449962347745895,0.013573999516665936,0.026298997923731804,NA,NA,NA
11,0.0005258909659460187,0.015326499938964844,0.029601221904158592,NA,NA,NA
12,0.0004755574918817729,0.015002677217125893,0.02905423939228058,NA,NA,NA
13,0.00042854316416196525,0.014454173855483532,0.028051258996129036,NA,NA,NA
14,0.00047521397937089205,0.01622275449335575,0.031495075672864914,NA,NA,NA
15,0.0005005436250939965,0.01646633818745613,0.03193157911300659,NA,NA,NA
16,0.0004545673727989197,0.015505327843129635,0.03010151907801628,NA,NA,NA
17,0.00041052111191675067,0.01489444449543953,0.028967848047614098,NA,NA,NA
18,0.0005259365425445139,0.015725133940577507,0.03039839304983616,NA,NA,NA
19,0.0004049791023135185,0.01464725099503994,0.028484534472227097,NA,NA,NA
20,0.0004050166462548077,0.016100646927952766,0.03139127045869827,NA,NA,NA
21,0.0003871814114972949,0.013917254284024239,0.027060141786932945,NA,NA,NA
22,0.00030677730683237314,0.01258858572691679,0.024563604965806007,NA,NA,NA
23,0.0003837401745840907,0.01285428088158369,0.024941077455878258,NA,NA,NA
24,0.0004177739901933819,0.014505560509860516,0.028175577521324158,NA,NA,NA
25,0.0003430215292610228,0.013679379597306252,0.026672715321183205,NA,NA,NA
26,0.00037832799716852605,0.014188914559781551,0.027621174231171608,NA,NA,NA
27,0.00032756547443568707,0.01299065351486206,0.02532617747783661,NA,NA,NA
28,0.00037870765663683414,0.014211568050086498,0.027665723115205765,NA,NA,NA
29,0.00040275760693475604,0.01461266353726387,0.02841980941593647,NA,NA,NA
30,0.00045031445915810764,0.016186462715268135,0.03147228807210922,NA,NA,NA
31,0.00035792082780972123,0.015049910172820091,0.029383981600403786,NA,NA,NA
32,0.00041544929263181984,0.01551319845020771,0.03019549697637558,NA,NA,NA
33,0.00036856517544947565,0.013704226352274418,0.02667132392525673,NA,NA,NA
34,0.0003778923419304192,0.013446202501654625,0.026136614382267,NA,NA,NA
0,0.00037288825842551887,0.01541256345808506,0.03007933683693409,NA,NA,NA
1,0.00038783811032772064,0.017211174592375755,0.03364666551351547,NA,NA,NA
2,0.00039698451291769743,0.017298197373747826,0.03380241245031357,NA,NA,NA
3,0.00043088075472041965,0.017059750854969025,0.03325774893164635,NA,NA,NA
4,0.00038402643986046314,0.015993686392903328,0.03121931105852127,NA,NA,NA
5,0.0003699747903738171,0.01613072119653225,0.031521495431661606,NA,NA,NA
6,0.0003523157211020589,0.012807995080947876,0.024911362677812576,NA,NA,NA
7,0.0002751920837908983,0.011734808795154095,0.02291923575103283,NA,NA,NA
8,0.0003103822818957269,0.012748891487717628,0.02487701177597046,NA,NA,NA
9,0.0003501910250633955,0.01467758696526289,0.028654787689447403,NA,NA,NA
10,0.00031408469658344984,0.014724786393344402,0.02882140874862671,NA,NA,NA
11,0.0003709861193783581,0.016407888382673264,0.032073814421892166,NA,NA,NA
12,0.00033387524308636785,0.015155825763940811,0.029643910005688667,NA,NA,NA
13,0.00033526067272759974,0.013677629642188549,0.02668474242091179,NA,NA,NA
14,0.0003395133535377681,0.015566369518637657,0.030453717336058617,NA,NA,NA
