epoch,centers_loss,loss,mask_loss,val_centers_loss,val_loss,val_mask_loss
3,0.002002713270485401,0.02482036128640175,0.04563530534505844,NA,NA,NA
4,0.0022977194748818874,0.026171794161200523,0.047748152166604996,NA,NA,NA
5,0.0017318465979769826,0.024523964151740074,0.04558423161506653,NA,NA,NA
6,0.0016304180026054382,0.023945512250065804,0.04463021829724312,NA,NA,NA
7,0.0015278441132977605,0.024450574070215225,0.045845456421375275,NA,NA,NA
8,0.0017259676242247224,0.024568552151322365,0.045685186982154846,NA,NA,NA
9,0.0017611164366826415,0.025217881426215172,0.046913519501686096,NA,NA,NA
10,0.001703709363937378,0.02431945875287056,0.045231498777866364,NA,NA,NA
11,0.0015421295538544655,0.023521600291132927,0.043958939611911774,NA,NA,NA
12,0.00181584432721138,0.024109670892357826,0.0445876345038414,NA,NA,NA
13,0.001380235655233264,0.02154003083705902,0.04031958431005478,NA,NA,NA
14,0.0014289398677647114,0.02081100456416607,0.0387641116976738,NA,NA,NA
15,0.0012325868010520935,0.020698435604572296,0.03893169015645981,NA,NA,NA
16,0.0013986061094328761,0.021008994430303574,0.03922077268362045,NA,NA,NA
17,0.0014527220046147704,0.02006710134446621,0.03722875937819481,NA,NA,NA
18,0.0014088026946410537,0.02041180431842804,0.0380060076713562,NA,NA,NA
19,0.0012654593447223306,0.021086452528834343,0.03964198753237724,NA,NA,NA
0,0.0010220420081168413,0.018064605072140694,0.034085121005773544,NA,NA,NA
1,0.0009181071654893458,0.018650734797120094,0.03546524420380592,NA,NA,NA
2,0.0012197447940707207,0.020304260775446892,0.03816903755068779,NA,NA,NA
3,0.0010108661372214556,0.01962905190885067,0.03723636642098427,NA,NA,NA
4,0.0009779377141967416,0.019109517335891724,0.03626316413283348,NA,NA,NA
5,0.0010145531268790364,0.017750754952430725,0.03347238898277283,NA,NA,NA
6,0.0009941082680597901,0.019804343581199646,0.037620481103658676,NA,NA,NA
7,0.0010286446195095778,0.018700120970606804,0.035342950373888016,NA,NA,NA
8,0.0009155111620202661,0.018386779353022575,0.03494252637028694,NA,NA,NA
9,0.000991676701232791,0.018876342102885246,0.03576933220028877,NA,NA,NA
10,0.0010108257411047816,0.01999751292169094,0.03797338157892227,NA,NA,NA
11,0.0009438077104277909,0.02086646482348442,0.03984531760215759,NA,NA,NA
12,0.0008764511439949274,0.02029982954263687,0.038846757262945175,NA,NA,NA
13,0.0011026394786313176,0.020773429423570633,0.03934158757328987,NA,NA,NA
14,0.0008808712009340525,0.01954321190714836,0.0373246856033802,NA,NA,NA
